Year,Lower Bound,Single,Married Filing Seperately,Married Filing Jointly,Head of Household
1913,0.0,0.01,0.01,0.01,0.01
1913,20000.0,0.02,0.02,0.02,0.02
1913,50000.0,0.03,0.03,0.03,0.03
1913,75000.0,0.04,0.04,0.04,0.04
1913,100000.0,0.05,0.05,0.05,0.05
1913,250000.0,0.06,0.06,0.06,0.06
1913,500000.0,0.07,0.07,0.07,0.07
1914,0.0,0.01,0.01,0.01,0.01
1914,20000.0,0.02,0.02,0.02,0.02
1914,50000.0,0.03,0.03,0.03,0.03
1914,75000.0,0.04,0.04,0.04,0.04
1914,100000.0,0.05,0.05,0.05,0.05
1914,250000.0,0.06,0.06,0.06,0.06
1914,500000.0,0.07,0.07,0.07,0.07
1915,0.0,0.01,0.01,0.01,0.01
1915,20000.0,0.02,0.02,0.02,0.02
1915,50000.0,0.03,0.03,0.03,0.03
1915,75000.0,0.04,0.04,0.04,0.04
1915,100000.0,0.05,0.05,0.05,0.05
1915,250000.0,0.06,0.06,0.06,0.06
1915,500000.0,0.07,0.07,0.07,0.07
1916,0.0,0.02,0.02,0.02,0.02
1916,20000.0,0.03,0.03,0.03,0.03
1916,40000.0,0.04,0.04,0.04,0.04
1916,60000.0,0.05,0.05,0.05,0.05
1916,80000.0,0.06,0.06,0.06,0.06
1916,100000.0,0.07,0.07,0.07,0.07
1916,150000.0,0.08,0.08,0.08,0.08
1916,200000.0,0.09,0.09,0.09,0.09
1916,250000.0,0.1,0.1,0.1,0.1
1916,300000.0,0.11,0.11,0.11,0.11
1916,500000.0,0.12,0.12,0.12,0.12
1916,1000000.0,0.13,0.13,0.13,0.13
1916,1500000.0,0.14,0.14,0.14,0.14
1916,2000000.0,0.15,0.15,0.15,0.15
1917,0.0,0.02,0.02,0.02,0.02
1917,2000.0,0.04,0.04,0.04,0.04
1917,5000.0,0.05,0.05,0.05,0.05
1917,7500.0,0.06,0.06,0.06,0.06
1917,10000.0,0.07,0.07,0.07,0.07
1917,12500.0,0.08,0.08,0.08,0.08
1917,15000.0,0.09,0.09,0.09,0.09
1917,20000.0,0.12,0.12,0.12,0.12
1917,40000.0,0.16,0.16,0.16,0.16
1917,60000.0,0.21,0.21,0.21,0.21
1917,80000.0,0.26,0.26,0.26,0.26
1917,100000.0,0.31,0.31,0.31,0.31
1917,150000.0,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1917,200000.0,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003
1917,250000.0,0.46,0.46,0.46,0.46
1917,300000.0,0.5,0.5,0.5,0.5
1917,500000.0,0.54,0.54,0.54,0.54
1917,750000.0,0.59,0.59,0.59,0.59
1917,1000000.0,0.65,0.65,0.65,0.65
1917,1500000.0,0.66,0.66,0.66,0.66
1917,2000000.0,0.67,0.67,0.67,0.67
1918,0.0,0.06,0.06,0.06,0.06
1918,4000.0,0.12,0.12,0.12,0.12
1918,5000.0,0.13,0.13,0.13,0.13
1918,6000.0,0.14,0.14,0.14,0.14
1918,8000.0,0.15,0.15,0.15,0.15
1918,10000.0,0.16,0.16,0.16,0.16
1918,12000.0,0.17,0.17,0.17,0.17
1918,14000.0,0.18,0.18,0.18,0.18
1918,16000.0,0.19,0.19,0.19,0.19
1918,18000.0,0.2,0.2,0.2,0.2
1918,20000.0,0.21,0.21,0.21,0.21
1918,22000.0,0.22,0.22,0.22,0.22
1918,24000.0,0.23,0.23,0.23,0.23
1918,26000.0,0.24,0.24,0.24,0.24
1918,28000.0,0.25,0.25,0.25,0.25
1918,30000.0,0.26,0.26,0.26,0.26
1918,32000.0,0.27,0.27,0.27,0.27
1918,34000.0,0.28,0.28,0.28,0.28
1918,36000.0,0.29,0.29,0.29,0.29
1918,38000.0,0.3,0.3,0.3,0.3
1918,40000.0,0.31,0.31,0.31,0.31
1918,42000.0,0.32,0.32,0.32,0.32
1918,44000.0,0.33,0.33,0.33,0.33
1918,46000.0,0.34,0.34,0.34,0.34
1918,48000.0,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1918,50000.0,0.36,0.36,0.36,0.36
1918,52000.0,0.37,0.37,0.37,0.37
1918,54000.0,0.38,0.38,0.38,0.38
1918,56000.0,0.39,0.39,0.39,0.39
1918,58000.0,0.4,0.4,0.4,0.4
1918,60000.0,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003
1918,62000.0,0.42,0.42,0.42,0.42
1918,64000.0,0.43,0.43,0.43,0.43
1918,66000.0,0.44,0.44,0.44,0.44
1918,68000.0,0.45,0.45,0.45,0.45
1918,70000.0,0.46,0.46,0.46,0.46
1918,72000.0,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003
1918,74000.0,0.48,0.48,0.48,0.48
1918,76000.0,0.49,0.49,0.49,0.49
1918,78000.0,0.5,0.5,0.5,0.5
1918,80000.0,0.51,0.51,0.51,0.51
1918,82000.0,0.52,0.52,0.52,0.52
1918,84000.0,0.53,0.53,0.53,0.53
1918,86000.0,0.54,0.54,0.54,0.54
1918,88000.0,0.55,0.55,0.55,0.55
1918,90000.0,0.56,0.56,0.56,0.56
1918,92000.0,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001
1918,94000.0,0.58,0.58,0.58,0.58
1918,96000.0,0.59,0.59,0.59,0.59
1918,98000.0,0.6,0.6,0.6,0.6
1918,100000.0,0.64,0.64,0.64,0.64
1918,150000.0,0.68,0.68,0.68,0.68
1918,200000.0,0.72,0.72,0.72,0.72
1918,300000.0,0.75,0.75,0.75,0.75
1918,500000.0,0.76,0.76,0.76,0.76
1918,1000000.0,0.77,0.77,0.77,0.77
1919,0.0,0.04,0.04,0.04,0.04
1919,4000.0,0.08,0.08,0.08,0.08
1919,5000.0,0.09,0.09,0.09,0.09
1919,6000.0,0.1,0.1,0.1,0.1
1919,8000.0,0.11,0.11,0.11,0.11
1919,10000.0,0.12,0.12,0.12,0.12
1919,12000.0,0.13,0.13,0.13,0.13
1919,14000.0,0.14,0.14,0.14,0.14
1919,16000.0,0.15,0.15,0.15,0.15
1919,18000.0,0.16,0.16,0.16,0.16
1919,20000.0,0.17,0.17,0.17,0.17
1919,22000.0,0.18,0.18,0.18,0.18
1919,24000.0,0.19,0.19,0.19,0.19
1919,26000.0,0.2,0.2,0.2,0.2
1919,28000.0,0.21,0.21,0.21,0.21
1919,30000.0,0.22,0.22,0.22,0.22
1919,32000.0,0.23,0.23,0.23,0.23
1919,34000.0,0.24,0.24,0.24,0.24
1919,36000.0,0.25,0.25,0.25,0.25
1919,38000.0,0.26,0.26,0.26,0.26
1919,40000.0,0.27,0.27,0.27,0.27
1919,42000.0,0.28,0.28,0.28,0.28
1919,44000.0,0.29,0.29,0.29,0.29
1919,46000.0,0.3,0.3,0.3,0.3
1919,48000.0,0.31,0.31,0.31,0.31
1919,50000.0,0.32,0.32,0.32,0.32
1919,52000.0,0.33,0.33,0.33,0.33
1919,54000.0,0.34,0.34,0.34,0.34
1919,56000.0,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1919,58000.0,0.36,0.36,0.36,0.36
1919,60000.0,0.37,0.37,0.37,0.37
1919,62000.0,0.38,0.38,0.38,0.38
1919,64000.0,0.39,0.39,0.39,0.39
1919,66000.0,0.4,0.4,0.4,0.4
1919,68000.0,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003
1919,70000.0,0.42,0.42,0.42,0.42
1919,72000.0,0.43,0.43,0.43,0.43
1919,74000.0,0.44,0.44,0.44,0.44
1919,76000.0,0.45,0.45,0.45,0.45
1919,78000.0,0.46,0.46,0.46,0.46
1919,80000.0,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003
1919,82000.0,0.48,0.48,0.48,0.48
1919,84000.0,0.49,0.49,0.49,0.49
1919,86000.0,0.5,0.5,0.5,0.5
1919,88000.0,0.51,0.51,0.51,0.51
1919,90000.0,0.52,0.52,0.52,0.52
1919,92000.0,0.53,0.53,0.53,0.53
1919,94000.0,0.54,0.54,0.54,0.54
1919,96000.0,0.55,0.55,0.55,0.55
1919,98000.0,0.56,0.56,0.56,0.56
1919,100000.0,0.6,0.6,0.6,0.6
1919,150000.0,0.64,0.64,0.64,0.64
1919,200000.0,0.68,0.68,0.68,0.68
1919,300000.0,0.71,0.71,0.71,0.71
1919,500000.0,0.72,0.72,0.72,0.72
1919,1000000.0,0.73,0.73,0.73,0.73
1920,0.0,0.04,0.04,0.04,0.04
1920,4000.0,0.08,0.08,0.08,0.08
1920,5000.0,0.09,0.09,0.09,0.09
1920,6000.0,0.1,0.1,0.1,0.1
1920,8000.0,0.11,0.11,0.11,0.11
1920,10000.0,0.12,0.12,0.12,0.12
1920,12000.0,0.13,0.13,0.13,0.13
1920,14000.0,0.14,0.14,0.14,0.14
1920,16000.0,0.15,0.15,0.15,0.15
1920,18000.0,0.16,0.16,0.16,0.16
1920,20000.0,0.17,0.17,0.17,0.17
1920,22000.0,0.18,0.18,0.18,0.18
1920,24000.0,0.19,0.19,0.19,0.19
1920,26000.0,0.2,0.2,0.2,0.2
1920,28000.0,0.21,0.21,0.21,0.21
1920,30000.0,0.22,0.22,0.22,0.22
1920,32000.0,0.23,0.23,0.23,0.23
1920,34000.0,0.24,0.24,0.24,0.24
1920,36000.0,0.25,0.25,0.25,0.25
1920,38000.0,0.26,0.26,0.26,0.26
1920,40000.0,0.27,0.27,0.27,0.27
1920,42000.0,0.28,0.28,0.28,0.28
1920,44000.0,0.29,0.29,0.29,0.29
1920,46000.0,0.3,0.3,0.3,0.3
1920,48000.0,0.31,0.31,0.31,0.31
1920,50000.0,0.32,0.32,0.32,0.32
1920,52000.0,0.33,0.33,0.33,0.33
1920,54000.0,0.34,0.34,0.34,0.34
1920,56000.0,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1920,58000.0,0.36,0.36,0.36,0.36
1920,60000.0,0.37,0.37,0.37,0.37
1920,62000.0,0.38,0.38,0.38,0.38
1920,64000.0,0.39,0.39,0.39,0.39
1920,66000.0,0.4,0.4,0.4,0.4
1920,68000.0,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003
1920,70000.0,0.42,0.42,0.42,0.42
1920,72000.0,0.43,0.43,0.43,0.43
1920,74000.0,0.44,0.44,0.44,0.44
1920,76000.0,0.45,0.45,0.45,0.45
1920,78000.0,0.46,0.46,0.46,0.46
1920,80000.0,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003
1920,82000.0,0.48,0.48,0.48,0.48
1920,84000.0,0.49,0.49,0.49,0.49
1920,86000.0,0.5,0.5,0.5,0.5
1920,88000.0,0.51,0.51,0.51,0.51
1920,90000.0,0.52,0.52,0.52,0.52
1920,92000.0,0.53,0.53,0.53,0.53
1920,94000.0,0.54,0.54,0.54,0.54
1920,96000.0,0.55,0.55,0.55,0.55
1920,98000.0,0.56,0.56,0.56,0.56
1920,100000.0,0.6,0.6,0.6,0.6
1920,150000.0,0.64,0.64,0.64,0.64
1920,200000.0,0.68,0.68,0.68,0.68
1920,300000.0,0.71,0.71,0.71,0.71
1920,500000.0,0.72,0.72,0.72,0.72
1920,1000000.0,0.73,0.73,0.73,0.73
1921,0.0,0.04,0.04,0.04,0.04
1921,4000.0,0.08,0.08,0.08,0.08
1921,5000.0,0.09,0.09,0.09,0.09
1921,6000.0,0.1,0.1,0.1,0.1
1921,8000.0,0.11,0.11,0.11,0.11
1921,10000.0,0.12,0.12,0.12,0.12
1921,12000.0,0.13,0.13,0.13,0.13
1921,14000.0,0.14,0.14,0.14,0.14
1921,16000.0,0.15,0.15,0.15,0.15
1921,18000.0,0.16,0.16,0.16,0.16
1921,20000.0,0.17,0.17,0.17,0.17
1921,22000.0,0.18,0.18,0.18,0.18
1921,24000.0,0.19,0.19,0.19,0.19
1921,26000.0,0.2,0.2,0.2,0.2
1921,28000.0,0.21,0.21,0.21,0.21
1921,30000.0,0.22,0.22,0.22,0.22
1921,32000.0,0.23,0.23,0.23,0.23
1921,34000.0,0.24,0.24,0.24,0.24
1921,36000.0,0.25,0.25,0.25,0.25
1921,38000.0,0.26,0.26,0.26,0.26
1921,40000.0,0.27,0.27,0.27,0.27
1921,42000.0,0.28,0.28,0.28,0.28
1921,44000.0,0.29,0.29,0.29,0.29
1921,46000.0,0.3,0.3,0.3,0.3
1921,48000.0,0.31,0.31,0.31,0.31
1921,50000.0,0.32,0.32,0.32,0.32
1921,52000.0,0.33,0.33,0.33,0.33
1921,54000.0,0.34,0.34,0.34,0.34
1921,56000.0,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1921,58000.0,0.36,0.36,0.36,0.36
1921,60000.0,0.37,0.37,0.37,0.37
1921,62000.0,0.38,0.38,0.38,0.38
1921,64000.0,0.39,0.39,0.39,0.39
1921,66000.0,0.4,0.4,0.4,0.4
1921,68000.0,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003
1921,70000.0,0.42,0.42,0.42,0.42
1921,72000.0,0.43,0.43,0.43,0.43
1921,74000.0,0.44,0.44,0.44,0.44
1921,76000.0,0.45,0.45,0.45,0.45
1921,78000.0,0.46,0.46,0.46,0.46
1921,80000.0,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003
1921,82000.0,0.48,0.48,0.48,0.48
1921,84000.0,0.49,0.49,0.49,0.49
1921,86000.0,0.5,0.5,0.5,0.5
1921,88000.0,0.51,0.51,0.51,0.51
1921,90000.0,0.52,0.52,0.52,0.52
1921,92000.0,0.53,0.53,0.53,0.53
1921,94000.0,0.54,0.54,0.54,0.54
1921,96000.0,0.55,0.55,0.55,0.55
1921,98000.0,0.56,0.56,0.56,0.56
1921,100000.0,0.6,0.6,0.6,0.6
1921,150000.0,0.64,0.64,0.64,0.64
1921,200000.0,0.68,0.68,0.68,0.68
1921,300000.0,0.71,0.71,0.71,0.71
1921,500000.0,0.72,0.72,0.72,0.72
1921,1000000.0,0.73,0.73,0.73,0.73
1922,0.0,0.04,0.04,0.04,0.04
1922,4000.0,0.08,0.08,0.08,0.08
1922,6000.0,0.09,0.09,0.09,0.09
1922,10000.0,0.1,0.1,0.1,0.1
1922,12000.0,0.11,0.11,0.11,0.11
1922,14000.0,0.12,0.12,0.12,0.12
1922,16000.0,0.13,0.13,0.13,0.13
1922,18000.0,0.14,0.14,0.14,0.14
1922,20000.0,0.16,0.16,0.16,0.16
1922,22000.0,0.17,0.17,0.17,0.17
1922,24000.0,0.18,0.18,0.18,0.18
1922,26000.0,0.19,0.19,0.19,0.19
1922,28000.0,0.2,0.2,0.2,0.2
1922,30000.0,0.21,0.21,0.21,0.21
1922,32000.0,0.23,0.23,0.23,0.23
1922,36000.0,0.24,0.24,0.24,0.24
1922,38000.0,0.25,0.25,0.25,0.25
1922,40000.0,0.26,0.26,0.26,0.26
1922,42000.0,0.27,0.27,0.27,0.27
1922,44000.0,0.28,0.28,0.28,0.28
1922,46000.0,0.29,0.29,0.29,0.29
1922,48000.0,0.3,0.3,0.3,0.3
1922,50000.0,0.31,0.31,0.31,0.31
1922,52000.0,0.32,0.32,0.32,0.32
1922,54000.0,0.33,0.33,0.33,0.33
1922,56000.0,0.34,0.34,0.34,0.34
1922,58000.0,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1922,60000.0,0.36,0.36,0.36,0.36
1922,62000.0,0.37,0.37,0.37,0.37
1922,64000.0,0.38,0.38,0.38,0.38
1922,66000.0,0.39,0.39,0.39,0.39
1922,68000.0,0.4,0.4,0.4,0.4
1922,70000.0,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003
1922,72000.0,0.42,0.42,0.42,0.42
1922,74000.0,0.43,0.43,0.43,0.43
1922,76000.0,0.44,0.44,0.44,0.44
1922,78000.0,0.45,0.45,0.45,0.45
1922,80000.0,0.46,0.46,0.46,0.46
1922,82000.0,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003
1922,84000.0,0.48,0.48,0.48,0.48
1922,86000.0,0.49,0.49,0.49,0.49
1922,88000.0,0.5,0.5,0.5,0.5
1922,90000.0,0.51,0.51,0.51,0.51
1922,92000.0,0.52,0.52,0.52,0.52
1922,94000.0,0.53,0.53,0.53,0.53
1922,96000.0,0.54,0.54,0.54,0.54
1922,98000.0,0.55,0.55,0.55,0.55
1922,100000.0,0.56,0.56,0.56,0.56
1922,150000.0,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001
1922,200000.0,0.58,0.58,0.58,0.58
1923,0.0,0.04,0.04,0.04,0.04
1923,4000.0,0.08,0.08,0.08,0.08
1923,6000.0,0.09,0.09,0.09,0.09
1923,10000.0,0.1,0.1,0.1,0.1
1923,12000.0,0.11,0.11,0.11,0.11
1923,14000.0,0.12,0.12,0.12,0.12
1923,16000.0,0.13,0.13,0.13,0.13
1923,18000.0,0.14,0.14,0.14,0.14
1923,20000.0,0.16,0.16,0.16,0.16
1923,22000.0,0.17,0.17,0.17,0.17
1923,24000.0,0.18,0.18,0.18,0.18
1923,26000.0,0.19,0.19,0.19,0.19
1923,28000.0,0.2,0.2,0.2,0.2
1923,30000.0,0.21,0.21,0.21,0.21
1923,32000.0,0.23,0.23,0.23,0.23
1923,36000.0,0.24,0.24,0.24,0.24
1923,38000.0,0.25,0.25,0.25,0.25
1923,40000.0,0.26,0.26,0.26,0.26
1923,42000.0,0.27,0.27,0.27,0.27
1923,44000.0,0.28,0.28,0.28,0.28
1923,46000.0,0.29,0.29,0.29,0.29
1923,48000.0,0.3,0.3,0.3,0.3
1923,50000.0,0.31,0.31,0.31,0.31
1923,52000.0,0.32,0.32,0.32,0.32
1923,54000.0,0.33,0.33,0.33,0.33
1923,56000.0,0.34,0.34,0.34,0.34
1923,58000.0,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1923,60000.0,0.36,0.36,0.36,0.36
1923,62000.0,0.37,0.37,0.37,0.37
1923,64000.0,0.38,0.38,0.38,0.38
1923,66000.0,0.39,0.39,0.39,0.39
1923,68000.0,0.4,0.4,0.4,0.4
1923,70000.0,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003
1923,72000.0,0.42,0.42,0.42,0.42
1923,74000.0,0.43,0.43,0.43,0.43
1923,76000.0,0.44,0.44,0.44,0.44
1923,78000.0,0.45,0.45,0.45,0.45
1923,80000.0,0.46,0.46,0.46,0.46
1923,82000.0,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003
1923,84000.0,0.48,0.48,0.48,0.48
1923,86000.0,0.49,0.49,0.49,0.49
1923,88000.0,0.5,0.5,0.5,0.5
1923,90000.0,0.51,0.51,0.51,0.51
1923,92000.0,0.52,0.52,0.52,0.52
1923,94000.0,0.53,0.53,0.53,0.53
1923,96000.0,0.54,0.54,0.54,0.54
1923,98000.0,0.55,0.55,0.55,0.55
1923,100000.0,0.56,0.56,0.56,0.56
1923,150000.0,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001
1923,200000.0,0.58,0.58,0.58,0.58
1924,0.0,0.02,0.02,0.02,0.02
1924,4000.0,0.04,0.04,0.04,0.04
1924,8000.0,0.06,0.06,0.06,0.06
1924,10000.0,0.07,0.07,0.07,0.07
1924,14000.0,0.08,0.08,0.08,0.08
1924,16000.0,0.09,0.09,0.09,0.09
1924,18000.0,0.1,0.1,0.1,0.1
1924,20000.0,0.11,0.11,0.11,0.11
1924,22000.0,0.12,0.12,0.12,0.12
1924,24000.0,0.13,0.13,0.13,0.13
1924,26000.0,0.14,0.14,0.14,0.14
1924,28000.0,0.15,0.15,0.15,0.15
1924,30000.0,0.16,0.16,0.16,0.16
1924,34000.0,0.17,0.17,0.17,0.17
1924,36000.0,0.18,0.18,0.18,0.18
1924,38000.0,0.19,0.19,0.19,0.19
1924,42000.0,0.2,0.2,0.2,0.2
1924,44000.0,0.21,0.21,0.21,0.21
1924,46000.0,0.22,0.22,0.22,0.22
1924,48000.0,0.23,0.23,0.23,0.23
1924,50000.0,0.24,0.24,0.24,0.24
1924,52000.0,0.25,0.25,0.25,0.25
1924,56000.0,0.26,0.26,0.26,0.26
1924,58000.0,0.27,0.27,0.27,0.27
1924,62000.0,0.28,0.28,0.28,0.28
1924,64000.0,0.29,0.29,0.29,0.29
1924,66000.0,0.3,0.3,0.3,0.3
1924,68000.0,0.31,0.31,0.31,0.31
1924,70000.0,0.32,0.32,0.32,0.32
1924,74000.0,0.33,0.33,0.33,0.33
1924,76000.0,0.34,0.34,0.34,0.34
1924,80000.0,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1924,82000.0,0.36,0.36,0.36,0.36
1924,84000.0,0.37,0.37,0.37,0.37
1924,88000.0,0.38,0.38,0.38,0.38
1924,90000.0,0.39,0.39,0.39,0.39
1924,92000.0,0.4,0.4,0.4,0.4
1924,94000.0,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003
1924,96000.0,0.42,0.42,0.42,0.42
1924,100000.0,0.43,0.43,0.43,0.43
1924,200000.0,0.44,0.44,0.44,0.44
1924,300000.0,0.45,0.45,0.45,0.45
1924,500000.0,0.46,0.46,0.46,0.46
1925,0.0,0.015,0.015,0.015,0.015
1925,4000.0,0.03,0.03,0.03,0.03
1925,8000.0,0.05,0.05,0.05,0.05
1925,10000.0,0.06,0.06,0.06,0.06
1925,14000.0,0.07,0.07,0.07,0.07
1925,16000.0,0.08,0.08,0.08,0.08
1925,18000.0,0.09,0.09,0.09,0.09
1925,20000.0,0.1,0.1,0.1,0.1
1925,22000.0,0.11,0.11,0.11,0.11
1925,24000.0,0.12,0.12,0.12,0.12
1925,28000.0,0.13,0.13,0.13,0.13
1925,32000.0,0.14,0.14,0.14,0.14
1925,36000.0,0.15,0.15,0.15,0.15
1925,40000.0,0.16,0.16,0.16,0.16
1925,44000.0,0.17,0.17,0.17,0.17
1925,48000.0,0.18,0.18,0.18,0.18
1925,52000.0,0.19,0.19,0.19,0.19
1925,56000.0,0.2,0.2,0.2,0.2
1925,60000.0,0.21,0.21,0.21,0.21
1925,64000.0,0.22,0.22,0.22,0.22
1925,70000.0,0.23,0.23,0.23,0.23
1925,80000.0,0.24,0.24,0.24,0.24
1925,100000.0,0.25,0.25,0.25,0.25
1926,0.0,0.015,0.015,0.015,0.015
1926,4000.0,0.03,0.03,0.03,0.03
1926,8000.0,0.05,0.05,0.05,0.05
1926,10000.0,0.06,0.06,0.06,0.06
1926,14000.0,0.07,0.07,0.07,0.07
1926,16000.0,0.08,0.08,0.08,0.08
