Year,Lower Bound,Single,Married Filing Seperately,Married Filing Jointly,Head of Household
1984,18200.0,0.26,,,0.24
1984,20200.0,,,0.22,
1984,22900.0,,0.38,,
1984,23500.0,0.3,,,0.28
1984,24600.0,,,0.25,
1984,28800.0,0.34,,,0.32
1984,29900.0,,,0.28,
1984,30000.0,,0.42,,
1984,34100.0,0.38,,,0.35000000000000003
1984,35200.0,,,0.33,
1984,41500.0,0.42,,,
1984,42800.0,,0.45,,
1984,44700.0,,,,0.42
1984,45800.0,,,0.38,
1984,54700.0,,0.49,,
1984,55300.0,0.48,,,
1984,60000.0,,,0.42,
1984,60600.0,,,,0.45
1984,81200.0,,0.5,,
1984,81800.0,0.5,,,0.48
1984,85600.0,,,0.45,
1984,108300.0,,,,0.5
1984,109400.0,,,0.49,
1984,162400.0,,,0.5,
1985,0.0,0.0,0.0,0.0,0.0
1985,1770.0,,0.11,,
1985,2390.0,0.11,,,0.11
1985,2860.0,,0.12,,
1985,3540.0,0.12,,0.11,
1985,3955.0,,0.14,,
1985,4580.0,0.14,,,0.12
1985,5720.0,,,0.12,
1985,6195.0,,0.16,,
1985,6760.0,0.15,,,0.14
1985,7910.0,,,0.14,
1985,8325.0,,0.18,,
1985,8850.0,0.16,,,
1985,9050.0,,,,0.17
1985,10510.0,,0.22,,
1985,11240.0,0.18,,,
1985,12280.0,,,,0.18
1985,12390.0,,,0.16,
1985,12800.0,,0.25,,
1985,13430.0,0.2,,,
1985,15560.0,,0.28,,
1985,15610.0,0.23,,,0.2
1985,16650.0,,,0.18,
1985,18315.0,,0.33,,
1985,18940.0,0.26,,,0.24
1985,21020.0,,,0.22,
1985,23835.0,,0.38,,
1985,24460.0,0.3,,,0.28
1985,25600.0,,,0.25,
1985,29970.0,0.34,,,0.32
1985,31120.0,,,0.28,
1985,31225.0,,0.42,,
1985,35490.0,0.38,,,0.35000000000000003
1985,36630.0,,,0.33,
1985,43190.0,0.42,,,
1985,44545.0,,0.45,,
1985,46520.0,,,,0.42
1985,47670.0,,,0.38,
1985,56930.0,,0.49,,
1985,57550.0,0.48,,,
1985,62450.0,,,0.42,
1985,63070.0,,,,0.45
1985,84510.0,,0.5,,
1985,85130.0,0.5,,,0.48
1985,89090.0,,,0.45,
1985,112720.0,,,,0.5
1985,113860.0,,,0.49,
1985,169020.0,,,0.5,
1986,0.0,0.0,0.0,0.0,0.0
1986,1835.0,,0.11,,
1986,2480.0,0.11,,,0.11
1986,2970.0,,0.12,,
1986,3670.0,0.12,,0.11,
1986,4100.0,,0.14,,
1986,4750.0,0.14,,,0.12
1986,5940.0,,,0.12,
1986,6420.0,,0.16,,
1986,7010.0,0.15,,,0.14
1986,8200.0,,,0.14,
1986,8635.0,,0.18,,
1986,9170.0,0.16,,,
1986,9390.0,,,,0.17
1986,10900.0,,0.22,,
1986,11650.0,0.18,,,
1986,12730.0,,,,0.18
1986,12840.0,,,0.16,
1986,13275.0,,0.25,,
1986,13920.0,0.2,,,
1986,16135.0,,0.28,,
1986,16190.0,0.23,,,0.2
1986,17270.0,,,0.18,
1986,18990.0,,0.33,,
1986,19640.0,0.26,,,0.24
1986,21800.0,,,0.22,
1986,24710.0,,0.38,,
1986,25360.0,0.3,,,0.28
1986,26550.0,,,0.25,
1986,31080.0,0.34,,,0.32
1986,32270.0,,,0.28,
1986,32375.0,,0.42,,
1986,36800.0,0.38,,,0.35000000000000003
1986,37980.0,,,0.33,
1986,44780.0,0.42,,,
1986,46185.0,,0.45,,
1986,48240.0,,,,0.42
1986,49420.0,,,0.38,
1986,59025.0,,0.49,,
1986,59670.0,0.48,,,
1986,64750.0,,,0.42,
1986,65390.0,,,,0.45
1986,87625.0,,0.5,,
1986,88270.0,0.5,,,0.48
1986,92370.0,,,0.45,
1986,116870.0,,,,0.5
1986,118050.0,,,0.49,
1986,175250.0,,,0.5,
1987,0.0,0.11,0.11,0.11,0.11
1987,1500.0,,0.15,,
1987,1800.0,0.15,,,
1987,2500.0,,,,0.15
1987,3000.0,,,0.15,
1987,14000.0,,0.28,,
1987,16800.0,0.28,,,
1987,22500.0,,0.35000000000000003,,
1987,23000.0,,,,0.28
1987,27000.0,0.35000000000000003,,,
1987,28000.0,,,0.28,
1987,38000.0,,,,0.35000000000000003
1987,45000.0,,0.385,0.35000000000000003,
1987,54000.0,0.385,,,
1987,80000.0,,,,0.385
1987,90000.0,,,0.385,
1988,0.0,0.15,0.15,0.15,0.15
1988,14875.0,,0.28,,
1988,17850.0,0.28,,,
1988,23900.0,,,,0.28
1988,29750.0,,,0.28,
1989,0.0,0.15,0.15,0.15,0.15
1989,15475.0,,0.28,,
1989,18550.0,0.28,,,
1989,24850.0,,,,0.28
1989,30950.0,,,0.28,
1990,0.0,0.15,0.15,0.15,0.15
1990,16225.0,,0.28,,
1990,19450.0,0.28,,,
1990,26050.0,,,,0.28
1990,32450.0,,,0.28,
1991,0.0,0.15,0.15,0.15,0.15
1991,17000.0,,0.28,,
1991,20350.0,0.28,,,
1991,27300.0,,,,0.28
1991,34000.0,,,0.28,
1991,41075.0,,0.31,,
1991,49300.0,0.31,,,
1991,70450.0,,,,0.31
1991,82150.0,,,0.31,
1992,0.0,0.15,0.15,0.15,0.15
1992,17900.0,,0.28,,
1992,21450.0,0.28,,,
1992,28750.0,,,,0.28
1992,35800.0,,,0.28,
1992,43250.0,,0.31,,
1992,51900.0,0.31,,,
1992,74150.0,,,,0.31
1992,86500.0,,,0.31,
1993,0.0,0.15,0.15,0.15,0.15
1993,18450.0,,0.28,,
1993,22100.0,0.28,,,
1993,29600.0,,,,0.28
1993,36900.0,,,0.28,
1993,44575.0,,0.31,,
1993,53500.0,0.31,,,
1993,70000.0,,0.36,,
1993,76400.0,,,,0.31
1993,89150.0,,,0.31,
1993,115000.0,0.36,,,
1993,125000.0,,0.396,,
1993,127500.0,,,,0.36
1993,140000.0,,,0.36,
1993,250000.0,0.396,,0.396,0.396
1994,0.0,0.15,0.15,0.15,0.15
1994,19000.0,,0.28,,
1994,22750.0,0.28,,,
1994,30500.0,,,,0.28
1994,38000.0,,,0.28,
1994,45925.0,,0.31,,
1994,55100.0,0.31,,,
1994,70000.0,,0.36,,
1994,78700.0,,,,0.31
1994,91850.0,,,0.31,
1994,115000.0,0.36,,,
1994,125000.0,,0.396,,
1994,127500.0,,,,0.36
1994,140000.0,,,0.36,
1994,250000.0,0.396,,0.396,0.396
1995,0.0,0.15,0.15,0.15,0.15
1995,19500.0,,0.28,,
1995,23350.0,0.28,,,
1995,31250.0,,,,0.28
1995,39000.0,,,0.28,
1995,47125.0,,0.31,,
1995,56550.0,0.31,,,
1995,71800.0,,0.36,,
1995,80750.0,,,,0.31
1995,94250.0,,,0.31,
1995,117950.0,0.36,,,
1995,128250.0,,0.396,,
1995,130800.0,,,,0.36
1995,143600.0,,,0.36,
1995,256500.0,0.396,,0.396,0.396
1996,0.0,0.15,0.15,0.15,0.15
1996,20050.0,,0.28,,
1996,24000.0,0.28,,,
1996,32150.0,,,,0.28
1996,40100.0,,,0.28,
1996,48450.0,,0.31,,
1996,58150.0,0.31,,,
1996,73850.0,,0.36,,
1996,83050.0,,,,0.31
1996,96900.0,,,0.31,
1996,121300.0,0.36,,,
1996,131875.0,,0.396,,
1996,134500.0,,,,0.36
1996,147700.0,,,0.36,
1996,263750.0,0.396,,0.396,0.396
1997,0.0,0.15,0.15,0.15,0.15
1997,20600.0,,0.28,,
1997,24650.0,0.28,,,
1997,33050.0,,,,0.28
1997,41200.0,,,0.28,
1997,49800.0,,0.31,,
1997,59750.0,0.31,,,
1997,75875.0,,0.36,,
1997,85350.0,,,,0.31
1997,99600.0,,,0.31,
1997,124650.0,0.36,,,
1997,135525.0,,0.396,,
1997,138200.0,,,,0.36
1997,151750.0,,,0.36,
1997,271050.0,0.396,,0.396,0.396
1998,0.0,0.15,0.15,0.15,0.15
1998,21175.0,,0.28,,
1998,25350.0,0.28,,,
1998,33950.0,,,,0.28
1998,42350.0,,,0.28,
1998,51150.0,,0.31,,
1998,61400.0,0.31,,,
1998,77975.0,,0.36,,
1998,87700.0,,,,0.31
1998,102300.0,,,0.31,
1998,128100.0,0.36,,,
1998,139225.0,,0.396,,
1998,142000.0,,,,0.36
1998,155950.0,,,0.36,
1998,278450.0,0.396,,0.396,0.396
1999,0.0,0.15,0.15,0.15,0.15
1999,21525.0,,0.28,,
1999,25750.0,0.28,,,
1999,34550.0,,,,0.28
1999,43050.0,,,0.28,
1999,52025.0,,0.31,,
1999,62450.0,0.31,,,
1999,79275.0,,0.36,,
1999,89150.0,,,,0.31
1999,104050.0,,,0.31,
1999,130250.0,0.36,,,
1999,141575.0,,0.396,,
1999,144400.0,,,,0.36
1999,158550.0,,,0.36,
1999,283150.0,0.396,,0.396,0.396
2000,0.0,0.15,0.15,0.15,0.15
2000,21925.0,,0.28,,
2000,26250.0,0.28,,,
2000,35150.0,,,,0.28
2000,43850.0,,,0.28,
2000,52975.0,,0.31,,
2000,63550.0,0.31,,,
2000,80725.0,,0.36,,
2000,90800.0,,,,0.31
2000,105950.0,,,0.31,
2000,132600.0,0.36,,,
2000,144175.0,,0.396,,
2000,147050.0,,,,0.36
2000,161450.0,,,0.36,
2000,288350.0,0.396,,0.396,0.396
2001,0.0,0.15,0.15,0.15,0.15
2001,22600.0,,0.275,,
2001,27050.0,0.275,,,
2001,36250.0,,,,0.275
2001,45200.0,,,0.275,
2001,54625.0,,0.305,,
2001,65550.0,0.305,,,
2001,83250.0,,0.355,,
2001,93650.0,,,,0.305
2001,109250.0,,,0.305,
2001,136750.0,0.355,,,
2001,148675.0,,0.391,,
2001,151650.0,,,,0.355
2001,166500.0,,,0.355,
2001,297350.0,0.391,,0.391,0.391
2002,0.0,0.1,0.1,0.1,0.1
2002,6000.0,0.15,0.15,,
2002,10000.0,,,,0.15
2002,12000.0,,,0.15,
2002,23350.0,,0.25,,
2002,27950.0,0.25,,,
2002,37450.0,,,,0.25
2002,46700.0,,,0.25,
2002,56425.0,,0.28,,
2002,67700.0,0.28,,,
2002,85975.0,,0.33,,
2002,96700.0,,,,0.28
2002,112850.0,,,0.28,
2002,141250.0,0.33,,,
2002,153525.0,,0.35000000000000003,,
2002,156600.0,,,,0.33
2002,171950.0,,,0.33,
2002,307050.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2003,0.0,0.1,0.1,0.1,0.1
2003,7000.0,0.15,0.15,,
2003,10000.0,,,,0.15
2003,14000.0,,,0.15,
2003,23725.0,,0.25,,
2003,28400.0,0.25,,,
2003,38050.0,,,,0.25
2003,56800.0,,,0.25,
2003,57325.0,,0.28,,
2003,68800.0,0.28,,,
2003,87350.0,,0.33,,
2003,98250.0,,,,0.28
2003,114650.0,,,0.28,
2003,143500.0,0.33,,,
2003,155975.0,,0.35000000000000003,,
2003,159100.0,,,,0.33
2003,174700.0,,,0.33,
2003,311950.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2004,0.0,0.1,0.1,0.1,0.1
2004,7150.0,0.15,0.15,,
2004,10200.0,,,,0.15
2004,14300.0,,,0.15,
2004,29050.0,0.25,0.25,,
2004,38900.0,,,,0.25
2004,58100.0,,,0.25,
2004,58625.0,,0.28,,
2004,70350.0,0.28,,,
2004,89325.0,,0.33,,
2004,100500.0,,,,0.28
2004,117250.0,,,0.28,
2004,146750.0,0.33,,,
2004,159550.0,,0.35000000000000003,,
2004,162700.0,,,,0.33
2004,178650.0,,,0.33,
2004,319100.0,0.35000000000000003,,0.35000000000000003,
2004,319500.0,,,,0.35000000000000003
2005,0.0,0.1,0.1,0.1,0.1
2005,7300.0,0.15,0.15,,
2005,10450.0,,,,0.15
2005,14600.0,,,0.15,
2005,29700.0,0.25,0.25,,
2005,39800.0,,,,0.25
2005,59400.0,,,0.25,
2005,59975.0,,0.28,,
2005,71950.0,0.28,,,
2005,91400.0,,0.33,,
2005,102800.0,,,,0.28
2005,119950.0,,,0.28,
2005,150150.0,0.33,,,
2005,163225.0,,0.35000000000000003,,
2005,166450.0,,,,0.33
2005,182800.0,,,0.33,
2005,326450.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2006,0.0,0.1,0.1,0.1,0.1
2006,7550.0,0.15,0.15,,
2006,10750.0,,,,0.15
2006,15100.0,,,0.15,
2006,30650.0,0.25,0.25,,
2006,41050.0,,,,0.25
2006,61300.0,,,0.25,
2006,61850.0,,0.28,,
2006,74200.0,0.28,,,
2006,94225.0,,0.33,,
2006,106000.0,,,,0.28
2006,123700.0,,,0.28,
2006,154800.0,0.33,,,
2006,168275.0,,0.35000000000000003,,
2006,171650.0,,,,0.33
2006,188450.0,,,0.33,
2006,336550.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2007,0.0,0.1,0.1,0.1,0.1
2007,7825.0,0.15,0.15,,
2007,11200.0,,,,0.15
2007,15650.0,,,0.15,
2007,31850.0,0.25,0.25,,
2007,42650.0,,,,0.25
2007,63700.0,,,0.25,
2007,64250.0,,0.28,,
2007,77100.0,0.28,,,
2007,97925.0,,0.33,,
2007,110100.0,,,,0.28
2007,128500.0,,,0.28,
2007,160850.0,0.33,,,
2007,174850.0,,0.35000000000000003,,
2007,178350.0,,,,0.33
2007,195850.0,,,0.33,
2007,349700.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2008,0.0,0.1,0.1,0.1,0.1
2008,8025.0,0.15,0.15,,
2008,11450.0,,,,0.15
2008,16050.0,,,0.15,
2008,32550.0,0.25,0.25,,
2008,43650.0,,,,0.25
2008,65100.0,,,0.25,
2008,65725.0,,0.28,,
2008,78850.0,0.28,,,
2008,100150.0,,0.33,,
2008,112650.0,,,,0.28
2008,131450.0,,,0.28,
2008,164550.0,0.33,,,
2008,178850.0,,0.35000000000000003,,
2008,182400.0,,,,0.33
2008,200300.0,,,0.33,
2008,357700.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2009,0.0,0.1,0.1,0.1,0.1
2009,8350.0,0.15,0.15,,
2009,11950.0,,,,0.15
2009,16700.0,,,0.15,
2009,33950.0,0.25,0.25,,
2009,45500.0,,,,0.25
2009,67900.0,,,0.25,
2009,68525.0,,0.28,,
2009,82250.0,0.28,,,
2009,104425.0,,0.33,,
2009,117450.0,,,,0.28
2009,137050.0,,,0.28,
2009,171550.0,0.33,,,
2009,186475.0,,0.35000000000000003,,
2009,190200.0,,,,0.33
2009,208850.0,,,0.33,
2009,372950.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2010,0.0,0.1,0.1,0.1,0.1
2010,8375.0,0.15,0.15,,
2010,11950.0,,,,0.15
2010,16750.0,,,0.15,
2010,34000.0,0.25,0.25,,
2010,45550.0,,,,0.25
2010,68000.0,,,0.25,
2010,68650.0,,0.28,,
2010,82400.0,0.28,,,
2010,104625.0,,0.33,,
2010,117650.0,,,,0.28
2010,137300.0,,,0.28,
2010,171850.0,0.33,,,
2010,186825.0,,0.35000000000000003,,
2010,190550.0,,,,0.33
2010,209250.0,,,0.33,
2010,373650.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2011,0.0,0.1,0.1,0.01,0.1
2011,8500.0,0.15,0.15,,
2011,12150.0,,,,0.15
2011,17000.0,,,0.15,
2011,34500.0,0.25,0.25,,
2011,46250.0,,,,0.25
2011,69000.0,,,0.25,
2011,69675.0,,0.28,,
2011,83600.0,0.28,,,
2011,106150.0,,0.33,,
2011,119400.0,,,,0.28
2011,139350.0,,,0.28,
2011,174400.0,0.33,,,
2011,189575.0,,0.35000000000000003,,
2011,193350.0,,,,0.33
2011,212300.0,,,0.33,
2011,379150.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2012,0.0,0.1,0.1,0.01,0.1
2012,8700.0,0.15,0.15,,
2012,12400.0,,,,0.15
2012,17400.0,,,0.15,
2012,35350.0,0.25,0.25,,
2012,47350.0,,,,0.25
2012,70700.0,,,0.25,
2012,71350.0,,0.28,,
2012,85650.0,0.28,,,
2012,108725.0,,0.33,,
2012,122300.0,,,,0.28
2012,142700.0,,,0.28,
2012,178650.0,0.33,,,
2012,194175.0,,0.35000000000000003,,
2012,198050.0,,,,0.33
2012,217450.0,,,0.33,
2012,388350.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2013,0.0,0.1,0.1,0.1,0.1
2013,8925.0,0.15,0.15,,
2013,12750.0,,,,0.15
2013,17850.0,,,0.15,
2013,36250.0,0.25,0.25,,
2013,48600.0,,,,0.25
2013,72500.0,,,0.25,
2013,73200.0,,0.28,,
2013,87850.0,0.28,,,
2013,111525.0,,0.33,,
2013,125450.0,,,,0.28
2013,146400.0,,,0.28,
2013,183250.0,0.33,,,
2013,199175.0,,0.35000000000000003,,
2013,203150.0,,,,0.33
2013,223050.0,,,0.33,
2013,225000.0,,0.396,,
2013,398350.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2013,400000.0,0.396,,,
2013,425000.0,,,,0.396
2013,450000.0,,,0.396,
2014,0.0,0.1,0.1,0.1,0.1
2014,9075.0,0.15,0.15,,
2014,12950.0,,,,0.15
2014,18150.0,,,0.15,
2014,36900.0,0.25,0.25,,
2014,49400.0,,,,0.25
2014,73800.0,,,0.25,
2014,74425.0,,0.28,,
2014,89350.0,0.28,,,
2014,113425.0,,0.33,,
2014,127550.0,,,,0.28
2014,148850.0,,,0.28,
2014,186350.0,0.33,,,
2014,202550.0,,0.35000000000000003,,
2014,206600.0,,,,0.33
2014,226850.0,,,0.33,
2014,228800.0,,0.396,,
2014,405100.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2014,406750.0,0.396,,,
2014,432200.0,,,,0.396
2014,457600.0,,,0.396,
2015,0.0,0.1,0.1,0.1,0.1
2015,9225.0,0.15,0.15,,
2015,13150.0,,,,0.15
2015,18450.0,,,0.15,
2015,37450.0,0.25,0.25,,
2015,50200.0,,,,0.25
2015,74900.0,,,0.25,
2015,75600.0,,0.28,,
2015,90750.0,0.28,,,
2015,115225.0,,0.33,,
2015,129600.0,,,,0.28
2015,151200.0,,,0.28,
2015,189300.0,0.33,,,
2015,205750.0,,0.35000000000000003,,
2015,209850.0,,,,0.33
2015,230450.0,,,0.33,
2015,232425.0,,0.396,,
2015,411500.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2015,413200.0,0.396,,,
2015,439000.0,,,,0.396
2015,464850.0,,,0.396,
2016,0.0,0.1,0.1,0.1,0.1
2016,9275.0,0.15,0.15,,
2016,13250.0,,,,0.15
2016,18550.0,,,0.15,
2016,37650.0,0.25,0.25,,
2016,50400.0,,,,0.25
2016,75300.0,,,0.25,
2016,75950.0,,0.28,,
2016,91150.0,0.28,,,
2016,115725.0,,0.33,,
2016,130150.0,,,,0.28
2016,151900.0,,,0.28,
2016,190150.0,0.33,,,
2016,206675.0,,0.35000000000000003,,
2016,210800.0,,,,0.33
2016,231450.0,,,0.33,
2016,233475.0,,0.396,,
2016,413350.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2016,415050.0,0.396,,,
2016,441000.0,,,,0.396
2016,466950.0,,,0.396,
2017,0.0,0.1,0.1,0.1,0.1
2017,9325.0,0.15,0.15,,
2017,13350.0,,,,0.15
2017,18650.0,,,0.15,
2017,37950.0,0.25,0.25,,
2017,50800.0,,,,0.25
2017,75900.0,,,0.25,
2017,76550.0,,0.28,,
2017,91900.0,0.28,,,
2017,116675.0,,0.33,,
2017,131200.0,,,,0.28
2017,153100.0,,,0.28,
2017,191650.0,0.33,,,
2017,208350.0,,0.35000000000000003,,
2017,212500.0,,,,0.33
2017,233350.0,,,0.33,
2017,235350.0,,0.396,,
2017,416700.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2017,418400.0,0.396,,,
2017,444500.0,,,,0.396
2017,470700.0,,,0.396,
2018,0.0,0.1,0.1,0.1,0.1
2018,9525.0,0.15,0.15,,
2018,13600.0,,,,0.15
2018,19050.0,,,0.15,
2018,38700.0,0.25,0.25,,
2018,51850.0,,,,0.25
2018,77400.0,,,0.25,
2018,78075.0,,0.28,,
2018,93700.0,0.28,,,
2018,118975.0,,0.33,,
2018,133850.0,,,,0.28
2018,156150.0,,,0.28,
2018,195450.0,0.33,,,
2018,212475.0,,0.35000000000000003,,
2018,216700.0,,,,0.33
2018,237950.0,,,0.33,
2018,240025.0,,0.396,,
2018,424950.0,0.35000000000000003,,0.35000000000000003,0.35000000000000003
2018,426700.0,0.396,,,
2018,453350.0,,,,0.396
2018,480050.0,,,0.396,
2019,0.0,0.1,0.1,0.1,0.1
2019,9525.0,0.12,0.12,,
2019,13600.0,,,,0.12
2019,19050.0,,,0.12,
2019,38700.0,0.22,0.22,,
2019,51800.0,,,,0.22
2019,77400.0,,,0.22,
2019,82500.0,0.24,0.24,,0.24
2019,157500.0,0.32,0.32,,0.32
2019,165000.0,,,0.24,
2019,200000.0,0.35000000000000003,0.35000000000000003,,0.35000000000000003
2019,300000.0,,0.37,,
2019,315000.0,,,0.32,
2019,400000.0,,,0.35000000000000003,
2019,500000.0,0.37,,,0.37
2019,600000.0,,,0.37,
2020,0.0,0.1,0.1,0.1,0.1
2020,9700.0,0.12,0.12,,
2020,13850.0,,,,0.12
2020,19400.0,,,0.12,
2020,39475.0,0.22,0.22,,
2020,52850.0,,,,0.22
2020,78950.0,,,0.22,
2020,84200.0,0.24,0.24,,0.24
2020,160700.0,,,,0.32
2020,160725.0,0.32,0.32,,
2020,168400.0,,,0.24,
2020,204100.0,0.35000000000000003,0.35000000000000003,,0.35000000000000003
2020,306175.0,,0.37,,
2020,321450.0,,,0.32,
2020,408200.0,,,0.35000000000000003,
2020,510300.0,0.37,,,0.37
2020,612350.0,,,0.37,
2021,0.0,0.1,0.1,0.1,0.1
2021,9875.0,0.12,0.12,,
2021,14100.0,,,,0.12
2021,19750.0,,,0.12,
2021,40125.0,0.22,0.22,,
2021,53700.0,,,,0.22
2021,80250.0,,,0.22,
2021,85500.0,,,,0.24
2021,85525.0,0.24,0.24,,
2021,163300.0,0.32,0.32,,0.32
2021,171050.0,,,0.24,
2021,207350.0,0.35000000000000003,0.35000000000000003,,0.35000000000000003
2021,311025.0,,0.37,,
2021,326600.0,,,0.32,
2021,414700.0,,,0.35000000000000003,
2021,518400.0,0.37,,,0.37
2021,622050.0,,,0.37,
